,Region,ITEM_CODE,Period,Value,Category
2218,NW,ESP_003,2019 W04,3,Warranty
2219,NW,ESP_004,2019 W04,3,Warranty
2220,NW,ESP_005,2019 W04,3,Warranty
2221,NW,ESP_006,2019 W04,3,Warranty
2222,NW,ESP_007,2019 W04,2,Warranty
2223,NW,ESP_008,2019 W04,1,Warranty
2224,NW,PROD_001,2019 W40,24,Warranty
2225,NW,PROD_002,2019 W40,24,Warranty
2226,NW,PROD_003,2019 W40,14,Warranty
2227,NW,PROD_004,2019 W40,19,Warranty
2228,NW,PROD_005,2019 W40,13,Warranty
2229,NW,PROD_006,2019 W40,7,Warranty
2230,NW,PROD_007,2019 W40,11,Warranty
2231,NW,PROD_008,2019 W40,9,Warranty
2232,NW,ESP_001,2019 W40,2,Warranty
2233,NW,ESP_002,2019 W40,1,Warranty
2234,NW,ESP_003,2019 W40,1,Warranty
2235,NW,ESP_004,2019 W40,2,Warranty
2236,NW,ESP_005,2019 W40,2,Warranty
2237,NW,ESP_006,2019 W40,2,Warranty
2238,NW,ESP_007,2019 W40,1,Warranty
2239,NW,ESP_008,2019 W40,1,Warranty
2240,NW,PROD_001,2019 W41,21,Product
2241,NW,PROD_002,2019 W41,15,Product
2242,NW,PROD_003,2019 W41,12,Product
2243,NW,PROD_004,2019 W41,18,Product
2244,NW,PROD_005,2019 W41,8,Product
2245,NW,PROD_006,2019 W41,8,Product
2246,NW,PROD_007,2019 W41,5,Product
2247,NW,PROD_008,2019 W41,8,Product
2248,NW,ESP_001,2019 W41,2,Product
2249,NW,ESP_002,2019 W41,1,Product
2250,NW,ESP_003,2019 W41,1,Product
2251,NW,ESP_004,2019 W41,2,Product
2252,NW,ESP_005,2019 W41,1,Product
2253,NW,ESP_006,2019 W41,2,Product
2254,NW,ESP_007,2019 W41,1,Product
2255,NW,ESP_008,2019 W41,1,Product
2256,NW,PROD_001,2019 W42,31,Product
2257,NW,PROD_002,2019 W42,18,Product
2258,NW,PROD_003,2019 W42,18,Product
2259,NW,PROD_004,2019 W42,18,Product
2260,NW,PROD_005,2019 W42,7,Product
2261,NW,PROD_006,2019 W42,12,Product
2262,NW,PROD_007,2019 W42,11,Product
2263,NW,PROD_008,2019 W42,10,Product
2264,NW,ESP_001,2019 W42,2,Product
2265,NW,ESP_002,2019 W42,1,Product
2266,NW,ESP_003,2019 W42,1,Product
2267,NW,ESP_004,2019 W42,2,Product
2268,NW,ESP_005,2019 W42,1,Product
2269,NW,ESP_006,2019 W42,3,Product
2270,NW,ESP_007,2019 W42,1,Product
2271,NW,ESP_008,2019 W42,1,Product
2272,NW,PROD_001,2019 W43,36,Product
2273,NW,PROD_002,2019 W43,24,Product
2274,NW,PROD_003,2019 W43,22,Product
2275,NW,PROD_004,2019 W43,13,Product
2276,NW,PROD_005,2019 W43,13,Product
2277,NW,PROD_006,2019 W43,14,Product
2278,NW,PROD_007,2019 W43,13,Product
2279,NW,PROD_008,2019 W43,16,Product
2280,NW,ESP_001,2019 W43,3,Warranty
2281,NW,ESP_002,2019 W43,1,Warranty
2282,NW,ESP_003,2019 W43,1,Warranty
2283,NW,ESP_004,2019 W43,1,Warranty
2284,NW,ESP_005,2019 W43,1,Warranty
2285,NW,ESP_006,2019 W43,3,Warranty
2286,NW,ESP_007,2019 W43,1,Warranty
2287,NW,ESP_008,2019 W43,1,Warranty
2288,NW,PROD_001,2019 W44,27,Warranty
2289,NW,PROD_002,2019 W44,14,Warranty
2290,NW,PROD_003,2019 W44,17,Warranty
2291,NW,PROD_004,2019 W44,19,Warranty
2292,NW,PROD_005,2019 W44,11,Warranty
2293,NW,PROD_006,2019 W44,12,Warranty
2294,NW,PROD_007,2019 W44,11,Warranty
2295,NW,PROD_008,2019 W44,11,Warranty
2296,NW,ESP_001,2019 W44,2,Warranty
2297,NW,ESP_002,2019 W44,0,Warranty
2298,NW,ESP_003,2019 W44,1,Warranty
2299,NW,ESP_004,2019 W44,2,Warranty
2300,NW,ESP_005,2019 W44,1,Warranty
2301,NW,ESP_006,2019 W44,3,Warranty
2302,NW,ESP_007,2019 W44,1,Warranty
2303,NW,ESP_008,2019 W44,1,Warranty
2304,NW,PROD_001,2019 W45,25,Warranty
2305,NW,PROD_002,2019 W45,18,Warranty
2306,NW,PROD_003,2019 W45,16,Warranty
2307,NW,PROD_004,2019 W45,13,Warranty
2308,NW,PROD_005,2019 W45,9,Warranty
2309,NW,PROD_006,2019 W45,12,Warranty
2310,NW,PROD_007,2019 W45,11,Warranty
2311,NW,PROD_008,2019 W45,8,Warranty
2312,NW,ESP_001,2019 W45,2,Warranty
2313,NW,ESP_002,2019 W45,0,Warranty
2314,NW,ESP_003,2019 W45,1,Warranty
2315,NW,ESP_004,2019 W45,2,Warranty
2316,NW,ESP_005,2019 W45,1,Warranty
2317,NW,ESP_006,2019 W45,3,Warranty
2318,NW,ESP_007,2019 W45,1,Warranty
2319,NW,ESP_008,2019 W45,1,Warranty
2320,NW,PROD_001,2019 W46,27,Product
2321,NW,PROD_002,2019 W46,18,Product
2322,NW,PROD_003,2019 W46,21,Product
2323,NW,PROD_004,2019 W46,12,Product
2324,NW,PROD_005,2019 W46,12,Product
2325,NW,PROD_006,2019 W46,12,Product
2326,NW,PROD_007,2019 W46,11,Product
2327,NW,PROD_008,2019 W46,17,Product
2328,NW,ESP_001,2019 W46,2,Product
2329,NW,ESP_002,2019 W46,0,Product
2330,NW,ESP_003,2019 W46,1,Product
2331,NW,ESP_004,2019 W46,1,Product
2332,NW,ESP_005,2019 W46,1,Product
2333,NW,ESP_006,2019 W46,3,Product
2334,NW,ESP_007,2019 W46,1,Product
2335,NW,ESP_008,2019 W46,1,Product
2336,NW,PROD_001,2019 W47,34,Product
2337,NW,PROD_002,2019 W47,13,Product
2338,NW,PROD_003,2019 W47,12,Product
2339,NW,PROD_004,2019 W47,9,Product
2340,NW,PROD_005,2019 W47,10,Product
2341,NW,PROD_006,2019 W47,13,Product
2342,NW,PROD_007,2019 W47,14,Product
2343,NW,PROD_008,2019 W47,16,Product
2344,NW,ESP_001,2019 W47,2,Product
2345,NW,ESP_002,2019 W47,0,Product
2346,NW,ESP_003,2019 W47,1,Product
2347,NW,ESP_004,2019 W47,1,Product
2348,NW,ESP_005,2019 W47,1,Product
2349,NW,ESP_006,2019 W47,3,Product
2350,NW,ESP_007,2019 W47,1,Product
2351,NW,ESP_008,2019 W47,1,Product
2352,NW,PROD_001,2019 W48,27,Product
2353,NW,PROD_002,2019 W48,23,Product
2354,NW,PROD_003,2019 W48,19,Product
2355,NW,PROD_004,2019 W48,20,Product
2356,NW,PROD_005,2019 W48,17,Product
2357,NW,PROD_006,2019 W48,14,Product
2358,NW,PROD_007,2019 W48,15,Product
2359,NW,PROD_008,2019 W48,8,Product
2360,NW,ESP_001,2019 W48,1,Warranty
2361,NW,ESP_002,2019 W48,1,Warranty
2362,NW,ESP_003,2019 W48,1,Warranty
2363,NW,ESP_004,2019 W48,2,Warranty
2364,NW,ESP_005,2019 W48,2,Warranty
2365,NW,ESP_006,2019 W48,3,Warranty
2366,NW,ESP_007,2019 W48,1,Warranty
2367,NW,ESP_008,2019 W48,0,Warranty
2368,NW,PROD_001,2019 W49,37,Warranty
2369,NW,PROD_002,2019 W49,22,Warranty
2370,NW,PROD_003,2019 W49,16,Warranty
2371,NW,PROD_004,2019 W49,20,Warranty
2372,NW,PROD_005,2019 W49,12,Warranty
2373,NW,PROD_006,2019 W49,16,Warranty
2374,NW,PROD_007,2019 W49,16,Warranty
2375,NW,PROD_008,2019 W49,10,Warranty
2376,NW,ESP_001,2019 W49,2,Warranty
2377,NW,ESP_002,2019 W49,1,Warranty
2378,NW,ESP_003,2019 W49,1,Warranty
2379,NW,ESP_004,2019 W49,2,Warranty
2380,NW,ESP_005,2019 W49,1,Warranty
2381,NW,ESP_006,2019 W49,3,Warranty
2382,NW,ESP_007,2019 W49,2,Warranty
2383,NW,ESP_008,2019 W49,1,Warranty
2384,NW,PROD_001,2019 W05,39,Warranty
2385,NW,PROD_002,2019 W05,18,Warranty
2386,NW,PROD_003,2019 W05,30,Warranty
2387,NW,PROD_004,2019 W05,19,Warranty
2388,NW,PROD_005,2019 W05,9,Warranty
2389,NW,PROD_006,2019 W05,14,Warranty
2390,NW,PROD_007,2019 W05,18,Warranty
2391,NW,PROD_008,2019 W05,15,Warranty
2392,NW,ESP_001,2019 W05,3,Warranty
2393,NW,ESP_002,2019 W05,1,Warranty
2394,NW,ESP_003,2019 W05,4,Warranty
2395,NW,ESP_004,2019 W05,2,Warranty
2396,NW,ESP_005,2019 W05,1,Warranty
2397,NW,ESP_006,2019 W05,3,Warranty
2398,NW,ESP_007,2019 W05,3,Warranty
2399,NW,ESP_008,2019 W05,2,Warranty
2400,NW,PROD_001,2019 W50,31,Product
2401,NW,PROD_002,2019 W50,23,Product
2402,NW,PROD_003,2019 W50,21,Product
2403,NW,PROD_004,2019 W50,10,Product
2404,NW,PROD_005,2019 W50,24,Product
2405,NW,PROD_006,2019 W50,19,Product
2406,NW,PROD_007,2019 W50,17,Product
2407,NW,PROD_008,2019 W50,23,Product
2408,NW,ESP_001,2019 W50,2,Product
2409,NW,ESP_002,2019 W50,1,Product
2410,NW,ESP_003,2019 W50,1,Product
2411,NW,ESP_004,2019 W50,1,Product
2412,NW,ESP_005,2019 W50,2,Product
2413,NW,ESP_006,2019 W50,4,Product
2414,NW,ESP_007,2019 W50,2,Product
2415,NW,ESP_008,2019 W50,2,Product
2416,NW,PROD_001,2019 W51,19,Product
2417,NW,PROD_002,2019 W51,31,Product
2418,NW,PROD_003,2019 W51,21,Product
2419,NW,PROD_004,2019 W51,10,Product
2420,NW,PROD_005,2019 W51,25,Product
2421,NW,PROD_006,2019 W51,21,Product
2422,NW,PROD_007,2019 W51,11,Product
2423,NW,PROD_008,2019 W51,21,Product
2424,NW,ESP_001,2019 W51,1,Product
2425,NW,ESP_002,2019 W51,1,Product
2426,NW,ESP_003,2019 W51,1,Product
2427,NW,ESP_004,2019 W51,1,Product
2428,NW,ESP_005,2019 W51,2,Product
2429,NW,ESP_006,2019 W51,5,Product
2430,NW,ESP_007,2019 W51,1,Product
2431,NW,ESP_008,2019 W51,2,Product
2432,NW,PROD_001,2019 W06,28,Product
2433,NW,PROD_002,2019 W06,17,Product
2434,NW,PROD_003,2019 W06,23,Product
2435,NW,PROD_004,2019 W06,25,Product
2436,NW,PROD_005,2019 W06,15,Product
2437,NW,PROD_006,2019 W06,10,Product
2438,NW,PROD_007,2019 W06,11,Product
2439,NW,PROD_008,2019 W06,13,Product
2440,NW,ESP_001,2019 W06,2,Warranty
2441,NW,ESP_002,2019 W06,1,Warranty
2442,NW,ESP_003,2019 W06,2,Warranty
2443,NW,ESP_004,2019 W06,3,Warranty
2444,NW,ESP_005,2019 W06,2,Warranty
2445,NW,ESP_006,2019 W06,2,Warranty
2446,NW,ESP_007,2019 W06,1,Warranty
2447,NW,ESP_008,2019 W06,1,Warranty
2448,NW,PROD_001,2019 W07,28,Warranty
2449,NW,PROD_002,2019 W07,11,Warranty
2450,NW,PROD_003,2019 W07,23,Warranty
2451,NW,PROD_004,2019 W07,19,Warranty
2452,NW,PROD_005,2019 W07,13,Warranty
2453,NW,PROD_006,2019 W07,9,Warranty
2454,NW,PROD_007,2019 W07,16,Warranty
2455,NW,PROD_008,2019 W07,6,Warranty
2456,NW,ESP_001,2019 W07,1,Warranty
2457,NW,ESP_002,2019 W07,0,Warranty
2458,NW,ESP_003,2019 W07,2,Warranty
2459,NW,ESP_004,2019 W07,2,Warranty
2460,NW,ESP_005,2019 W07,2,Warranty
2461,NW,ESP_006,2019 W07,2,Warranty
2462,NW,ESP_007,2019 W07,2,Warranty
2463,NW,ESP_008,2019 W07,0,Warranty
2464,NW,PROD_001,2019 W08,30,Warranty
2465,NW,PROD_002,2019 W08,28,Warranty
2466,NW,PROD_003,2019 W08,13,Warranty
2467,NW,PROD_004,2019 W08,8,Warranty
2468,NW,PROD_005,2019 W08,17,Warranty
2469,NW,PROD_006,2019 W08,12,Warranty
2470,NW,PROD_007,2019 W08,8,Warranty
2471,NW,PROD_008,2019 W08,7,Warranty
2472,NW,ESP_001,2019 W08,1,Warranty
2473,NW,ESP_002,2019 W08,0,Warranty
2474,NW,ESP_003,2019 W08,1,Warranty
2475,NW,ESP_004,2019 W08,1,Warranty
2476,NW,ESP_005,2019 W08,2,Warranty
2477,NW,ESP_006,2019 W08,2,Warranty
2478,NW,ESP_007,2019 W08,1,Warranty
2479,NW,ESP_008,2019 W08,0,Warranty
2480,NW,PROD_001,2019 W09,32,Product
2481,NW,PROD_002,2019 W09,10,Product
2482,NW,PROD_003,2019 W09,12,Product
2483,NW,PROD_004,2019 W09,15,Product
2484,NW,PROD_005,2019 W09,22,Product
2485,NW,PROD_006,2019 W09,12,Product
2486,NW,PROD_007,2019 W09,6,Product
2487,NW,PROD_008,2019 W09,10,Product
2488,NW,ESP_001,2019 W09,2,Product
2489,NW,ESP_002,2019 W09,0,Product
2490,NW,ESP_003,2019 W09,1,Product
2491,NW,ESP_004,2019 W09,2,Product
2492,NW,ESP_005,2019 W09,3,Product
2493,NW,ESP_006,2019 W09,3,Product
2494,NW,ESP_007,2019 W09,1,Product
2495,NW,ESP_008,2019 W09,1,Product
2496,NW,PROD_001,2020 W00,26,Product
2497,NW,PROD_002,2020 W00,24,Product
2498,NW,PROD_003,2020 W00,19,Product
2499,NW,PROD_004,2020 W00,6,Product
2500,NW,PROD_005,2020 W00,15,Product
2501,NW,PROD_006,2020 W00,7,Product
2502,NW,PROD_007,2020 W00,14,Product
2503,NW,PROD_008,2020 W00,15,Product
2504,NW,ESP_001,2020 W00,2,Product
2505,NW,ESP_002,2020 W00,1,Product
2506,NW,ESP_003,2020 W00,1,Product
2507,NW,ESP_004,2020 W00,1,Product
2508,NW,ESP_005,2020 W00,1,Product
2509,NW,ESP_006,2020 W00,2,Product
2510,NW,ESP_007,2020 W00,2,Product
2511,NW,ESP_008,2020 W00,1,Product
2512,NW,PROD_001,2020 W01,28,Product
2513,NW,PROD_002,2020 W01,18,Product
2514,NW,PROD_003,2020 W01,14,Product
2515,NW,PROD_004,2020 W01,13,Product
2516,NW,PROD_005,2020 W01,11,Product
2517,NW,PROD_006,2020 W01,11,Product
2518,NW,PROD_007,2020 W01,12,Product
2519,NW,PROD_008,2020 W01,12,Product
2520,NW,ESP_001,2020 W01,3,Warranty
2521,NW,ESP_002,2020 W01,1,Warranty
2522,NW,ESP_003,2020 W01,1,Warranty
2523,NW,ESP_004,2020 W01,2,Warranty
2524,NW,ESP_005,2020 W01,1,Warranty
2525,NW,ESP_006,2020 W01,3,Warranty
2526,NW,ESP_007,2020 W01,2,Warranty
2527,NW,ESP_008,2020 W01,1,Warranty
2528,NW,PROD_001,2020 W10,45,Warranty
2529,NW,PROD_002,2020 W10,31,Warranty
2530,NW,PROD_003,2020 W10,19,Warranty
2531,NW,PROD_004,2020 W10,18,Warranty
2532,NW,PROD_005,2020 W10,18,Warranty
2533,NW,PROD_006,2020 W10,10,Warranty
2534,NW,PROD_007,2020 W10,10,Warranty
2535,NW,PROD_008,2020 W10,19,Warranty
2536,NW,ESP_001,2020 W10,1,Warranty
2537,NW,ESP_002,2020 W10,0,Warranty
2538,NW,ESP_003,2020 W10,0,Warranty
2539,NW,ESP_004,2020 W10,1,Warranty
2540,NW,ESP_005,2020 W10,1,Warranty
2541,NW,ESP_006,2020 W10,2,Warranty
2542,NW,ESP_007,2020 W10,1,Warranty
2543,NW,ESP_008,2020 W10,0,Warranty
2544,NW,PROD_001,2020 W11,41,Warranty
2545,NW,PROD_002,2020 W11,20,Warranty
2546,NW,PROD_003,2020 W11,17,Warranty
2547,NW,PROD_004,2020 W11,16,Warranty
2548,NW,PROD_005,2020 W11,23,Warranty
2549,NW,PROD_006,2020 W11,12,Warranty
2550,NW,PROD_007,2020 W11,17,Warranty
2551,NW,PROD_008,2020 W11,12,Warranty
2552,NW,ESP_001,2020 W11,0,Warranty
2553,NW,ESP_002,2020 W11,0,Warranty
2554,NW,ESP_003,2020 W11,0,Warranty
2555,NW,ESP_004,2020 W11,1,Warranty
2556,NW,ESP_005,2020 W11,1,Warranty
2557,NW,ESP_006,2020 W11,2,Warranty
2558,NW,ESP_007,2020 W11,1,Warranty
2559,NW,ESP_008,2020 W11,0,Warranty
2560,NW,PROD_001,2020 W12,35,Product
2561,NW,PROD_002,2020 W12,23,Product
2562,NW,PROD_003,2020 W12,28,Product
2563,NW,PROD_004,2020 W12,15,Product
2564,NW,PROD_005,2020 W12,22,Product
2565,NW,PROD_006,2020 W12,12,Product
2566,NW,PROD_007,2020 W12,14,Product
2567,NW,PROD_008,2020 W12,6,Product
2568,NW,ESP_001,2020 W12,0,Product
2569,NW,ESP_002,2020 W12,0,Product
2570,NW,ESP_003,2020 W12,0,Product
2571,NW,ESP_004,2020 W12,0,Product
2572,NW,ESP_005,2020 W12,1,Product
2573,NW,ESP_006,2020 W12,2,Product
2574,NW,ESP_007,2020 W12,1,Product
2575,NW,ESP_008,2020 W12,0,Product
2576,NW,PROD_001,2020 W13,39,Product
2577,NW,PROD_002,2020 W13,18,Product
2578,NW,PROD_003,2020 W13,25,Product
2579,NW,PROD_004,2020 W13,15,Product
2580,NW,PROD_005,2020 W13,16,Product
2581,NW,PROD_006,2020 W13,12,Product
2582,NW,PROD_007,2020 W13,14,Product
2583,NW,PROD_008,2020 W13,12,Product
2584,NW,ESP_001,2020 W13,1,Product
2585,NW,ESP_002,2020 W13,0,Product
2586,NW,ESP_003,2020 W13,1,Product
2587,NW,ESP_004,2020 W13,1,Product
2588,NW,ESP_005,2020 W13,1,Product
2589,NW,ESP_006,2020 W13,2,Product
2590,NW,ESP_007,2020 W13,1,Product
2591,NW,ESP_008,2020 W13,0,Product
2592,NW,PROD_001,2020 W14,32,Product
2593,NW,PROD_002,2020 W14,16,Product
2594,NW,PROD_003,2020 W14,21,Product
2595,NW,PROD_004,2020 W14,12,Product
2596,NW,PROD_005,2020 W14,6,Product
2597,NW,PROD_006,2020 W14,7,Product
2598,NW,PROD_007,2020 W14,25,Product
2599,NW,PROD_008,2020 W14,14,Product
2600,NW,ESP_001,2020 W14,1,Warranty
2601,NW,ESP_002,2020 W14,0,Warranty
2602,NW,ESP_003,2020 W14,1,Warranty
2603,NW,ESP_004,2020 W14,1,Warranty
2604,NW,ESP_005,2020 W14,0,Warranty
2605,NW,ESP_006,2020 W14,1,Warranty
2606,NW,ESP_007,2020 W14,2,Warranty
2607,NW,ESP_008,2020 W14,0,Warranty
2608,NW,PROD_001,2020 W15,36,Warranty
2609,NW,PROD_002,2020 W15,18,Warranty
2610,NW,PROD_003,2020 W15,16,Warranty
2611,NW,PROD_004,2020 W15,18,Warranty
2612,NW,PROD_005,2020 W15,16,Warranty
2613,NW,PROD_006,2020 W15,13,Warranty
2614,NW,PROD_007,2020 W15,18,Warranty
2615,NW,PROD_008,2020 W15,11,Warranty
2616,NW,ESP_001,2020 W15,2,Warranty
2617,NW,ESP_002,2020 W15,0,Warranty
2618,NW,ESP_003,2020 W15,1,Warranty
2619,NW,ESP_004,2020 W15,1,Warranty
2620,NW,ESP_005,2020 W15,1,Warranty
2621,NW,ESP_006,2020 W15,2,Warranty
2622,NW,ESP_007,2020 W15,1,Warranty
2623,NW,ESP_008,2020 W15,0,Warranty
2624,NW,PROD_001,2020 W16,31,Warranty
2625,NW,PROD_002,2020 W16,15,Warranty
2626,NW,PROD_003,2020 W16,24,Warranty
2627,NW,PROD_004,2020 W16,19,Warranty
2628,NW,PROD_005,2020 W16,20,Warranty
2629,NW,PROD_006,2020 W16,15,Warranty
2630,NW,PROD_007,2020 W16,13,Warranty
2631,NW,PROD_008,2020 W16,9,Warranty
2632,NW,ESP_001,2020 W16,2,Warranty
2633,NW,ESP_002,2020 W16,0,Warranty
2634,NW,ESP_003,2020 W16,1,Warranty
2635,NW,ESP_004,2020 W16,1,Warranty
2636,NW,ESP_005,2020 W16,1,Warranty
2637,NW,ESP_006,2020 W16,3,Warranty
2638,NW,ESP_007,2020 W16,1,Warranty
2639,NW,ESP_008,2020 W16,0,Warranty
2640,NW,PROD_001,2020 W17,32,Product
2641,NW,PROD_002,2020 W17,25,Product
2642,NW,PROD_003,2020 W17,26,Product
2643,NW,PROD_004,2020 W17,32,Product
2644,NW,PROD_005,2020 W17,32,Product
2645,NW,PROD_006,2020 W17,16,Product
2646,NW,PROD_007,2020 W17,22,Product
2647,NW,PROD_008,2020 W17,11,Product
2648,NW,ESP_001,2020 W17,2,Product
2649,NW,ESP_002,2020 W17,0,Product
2650,NW,ESP_003,2020 W17,2,Product
2651,NW,ESP_004,2020 W17,3,Product
2652,NW,ESP_005,2020 W17,2,Product
2653,NW,ESP_006,2020 W17,3,Product
2654,NW,ESP_007,2020 W17,2,Product
2655,NW,ESP_008,2020 W17,0,Product
2656,NW,PROD_001,2020 W18,48,Product
2657,NW,PROD_002,2020 W18,23,Product
2658,NW,PROD_003,2020 W18,14,Product
2659,NW,PROD_004,2020 W18,18,Product
2660,NW,PROD_005,2020 W18,8,Product
2661,NW,PROD_006,2020 W18,19,Product
2662,NW,PROD_007,2020 W18,12,Product
2663,NW,PROD_008,2020 W18,19,Product
2664,NW,ESP_001,2020 W18,4,Product
2665,NW,ESP_002,2020 W18,0,Product
2666,NW,ESP_003,2020 W18,1,Product
2667,NW,ESP_004,2020 W18,2,Product
2668,NW,ESP_005,2020 W18,1,Product
2669,NW,ESP_006,2020 W18,4,Product
2670,NW,ESP_007,2020 W18,1,Product
2671,NW,ESP_008,2020 W18,1,Product
2672,NW,PROD_001,2020 W19,26,Product
2673,NW,PROD_002,2020 W19,25,Product
2674,NW,PROD_003,2020 W19,18,Product
2675,NW,PROD_004,2020 W19,27,Product
2676,NW,PROD_005,2020 W19,24,Product
2677,NW,PROD_006,2020 W19,17,Product
2678,NW,PROD_007,2020 W19,21,Product
2679,NW,PROD_008,2020 W19,15,Product
2680,NW,ESP_001,2020 W19,2,Warranty
2681,NW,ESP_002,2020 W19,0,Warranty
2682,NW,ESP_003,2020 W19,1,Warranty
2683,NW,ESP_004,2020 W19,4,Warranty
2684,NW,ESP_005,2020 W19,3,Warranty
2685,NW,ESP_006,2020 W19,4,Warranty
2686,NW,ESP_007,2020 W19,2,Warranty
2687,NW,ESP_008,2020 W19,1,Warranty
2688,NW,PROD_001,2020 W02,33,Warranty
2689,NW,PROD_002,2020 W02,15,Warranty
2690,NW,PROD_003,2020 W02,17,Warranty
2691,NW,PROD_004,2020 W02,16,Warranty
2692,NW,PROD_005,2020 W02,26,Warranty
2693,NW,PROD_006,2020 W02,6,Warranty
2694,NW,PROD_007,2020 W02,9,Warranty
2695,NW,PROD_008,2020 W02,9,Warranty
2696,NW,ESP_001,2020 W02,4,Warranty
2697,NW,ESP_002,2020 W02,1,Warranty
2698,NW,ESP_003,2020 W02,2,Warranty
2699,NW,ESP_004,2020 W02,3,Warranty
2700,NW,ESP_005,2020 W02,3,Warranty
2701,NW,ESP_006,2020 W02,2,Warranty
2702,NW,ESP_007,2020 W02,1,Warranty
2703,NW,ESP_008,2020 W02,1,Warranty
2704,NW,PROD_001,2020 W20,34,Warranty
2705,NW,PROD_002,2020 W20,26,Warranty
2706,NW,PROD_003,2020 W20,20,Warranty
2707,NW,PROD_004,2020 W20,25,Warranty
2708,NW,PROD_005,2020 W20,15,Warranty
2709,NW,PROD_006,2020 W20,9,Warranty
2710,NW,PROD_007,2020 W20,15,Warranty
2711,NW,PROD_008,2020 W20,18,Warranty
2712,NW,ESP_001,2020 W20,3,Warranty
2713,NW,ESP_002,2020 W20,1,Warranty
2714,NW,ESP_003,2020 W20,2,Warranty
2715,NW,ESP_004,2020 W20,4,Warranty
2716,NW,ESP_005,2020 W20,2,Warranty
2717,NW,ESP_006,2020 W20,2,Warranty
2718,NW,ESP_007,2020 W20,2,Warranty
2719,NW,ESP_008,2020 W20,2,Warranty
2720,NW,PROD_001,2020 W21,30,Product
2721,NW,PROD_002,2020 W21,9,Product
2722,NW,PROD_003,2020 W21,25,Product
2723,NW,PROD_004,2020 W21,23,Product
2724,NW,PROD_005,2020 W21,13,Product
2725,NW,PROD_006,2020 W21,16,Product
2726,NW,PROD_007,2020 W21,17,Product
2727,NW,PROD_008,2020 W21,13,Product
2728,NW,ESP_001,2020 W21,3,Product
2729,NW,ESP_002,2020 W21,0,Product
2730,NW,ESP_003,2020 W21,2,Product
2731,NW,ESP_004,2020 W21,4,Product
2732,NW,ESP_005,2020 W21,2,Product
2733,NW,ESP_006,2020 W21,4,Product
2734,NW,ESP_007,2020 W21,2,Product
2735,NW,ESP_008,2020 W21,1,Product
2736,NW,PROD_001,2020 W22,36,Product
2737,NW,PROD_002,2020 W22,23,Product
2738,NW,PROD_003,2020 W22,20,Product
2739,NW,PROD_004,2020 W22,19,Product
2740,NW,PROD_005,2020 W22,30,Product
2741,NW,PROD_006,2020 W22,18,Product
2742,NW,PROD_007,2020 W22,11,Product
2743,NW,PROD_008,2020 W22,17,Product
2744,NW,ESP_001,2020 W22,4,Product
2745,NW,ESP_002,2020 W22,1,Product
2746,NW,ESP_003,2020 W22,2,Product
2747,NW,ESP_004,2020 W22,4,Product
2748,NW,ESP_005,2020 W22,5,Product
2749,NW,ESP_006,2020 W22,5,Product
2750,NW,ESP_007,2020 W22,2,Product
2751,NW,ESP_008,2020 W22,2,Product
2752,NW,PROD_001,2020 W23,31,Product
2753,NW,PROD_002,2020 W23,23,Product
2754,NW,PROD_003,2020 W23,21,Product
2755,NW,PROD_004,2020 W23,20,Product
2756,NW,PROD_005,2020 W23,20,Product
2757,NW,PROD_006,2020 W23,14,Product
2758,NW,PROD_007,2020 W23,15,Product
2759,NW,PROD_008,2020 W23,9,Product
2760,NW,ESP_001,2020 W23,4,Warranty
2761,NW,ESP_002,2020 W23,1,Warranty
2762,NW,ESP_003,2020 W23,2,Warranty
2763,NW,ESP_004,2020 W23,4,Warranty
2764,NW,ESP_005,2020 W23,4,Warranty
2765,NW,ESP_006,2020 W23,4,Warranty
2766,NW,ESP_007,2020 W23,2,Warranty
2767,NW,ESP_008,2020 W23,1,Warranty
2768,NW,PROD_001,2020 W24,34,Warranty
2769,NW,PROD_002,2020 W24,22,Warranty
2770,NW,PROD_003,2020 W24,17,Warranty
2771,NW,PROD_004,2020 W24,27,Warranty
2772,NW,PROD_005,2020 W24,24,Warranty
2773,NW,PROD_006,2020 W24,22,Warranty
2774,NW,PROD_007,2020 W24,12,Warranty
2775,NW,PROD_008,2020 W24,12,Warranty
2776,NW,ESP_001,2020 W24,5,Warranty
2777,NW,ESP_002,2020 W24,2,Warranty
2778,NW,ESP_003,2020 W24,2,Warranty
2779,NW,ESP_004,2020 W24,6,Warranty
2780,NW,ESP_005,2020 W24,5,Warranty
2781,NW,ESP_006,2020 W24,6,Warranty
2782,NW,ESP_007,2020 W24,2,Warranty
2783,NW,ESP_008,2020 W24,1,Warranty
2784,NW,PROD_001,2020 W25,19,Warranty
2785,NW,PROD_002,2020 W25,26,Warranty
2786,NW,PROD_003,2020 W25,7,Warranty
2787,NW,PROD_004,2020 W25,21,Warranty
2788,NW,PROD_005,2020 W25,17,Warranty
2789,NW,PROD_006,2020 W25,25,Warranty
2790,NW,PROD_007,2020 W25,17,Warranty
2791,NW,PROD_008,2020 W25,12,Warranty
2792,NW,ESP_001,2020 W25,3,Warranty
2793,NW,ESP_002,2020 W25,2,Warranty
2794,NW,ESP_003,2020 W25,1,Warranty
2795,NW,ESP_004,2020 W25,5,Warranty
2796,NW,ESP_005,2020 W25,3,Warranty
2797,NW,ESP_006,2020 W25,7,Warranty
2798,NW,ESP_007,2020 W25,3,Warranty
